"Heiner, Wolfgang",Tomi cédulái és más történetek,Ifj. H54,Primo,1991,http://mokka.hu/mokka/record/MOKKAZ0006307227
Héjj Miklós,Visegrád,Műv. Műemlékeink H55,Képzőművészeti Alap,1956,http://mokka.hu/mokka/record/MOKKAS0000468264
"Hellmann, Anton","Játék, teszt és istenszolgálat II.",Ifj. H58,Élet,198?,http://nektar.oszk.hu/hu/manifestation/1426373
"Hemptinne, Pius OSB",Hemptinne Pius maredsousi bencés (1880-1907) élete és írásai,Életr. Hemptinne,Szalézi Művek,1940,http://mokka.hu/mokka/record/MOKKAS0000840325
Hendi Ilma (vál.),Világosságul melegséget ajándékozni… Idézetnaptár 2.,Antol. V87,Szent Gellért,1992,http://mokka.hu/mokka/record/MOKKAZ0006309113
Herczeg Ferenc,Szerelmesek,H61,Singer és Wolfner,1925,http://mokka.hu/mokka/record/MOKKAS0000793853
Hermann Imre,"Pszichoanalízis mint módszer, A",Pszich. H63,Gondolat,1988,http://mokka.hu/mokka/record/MOKKAZ0006275797
"Herzog, Arthur",Rajzás,Krimi H64,LAP-ICS,1994,http://mokka.hu/mokka/record/MOKKAZ0006316501
"Hesemann, Michael","Sötét alakok. Mítoszok, legendák és hazugságok a Katolikus Egyház történetéből",Egyhtört. H65,Szent István Társ.,2009,http://mokka.hu/mokka/record/MOKKAI0008488354
Hetényi Varga Károly,Beszélgetés a Mesterrel,Ima H65,Szent István Társ.,1991,http://nektar.oszk.hu/hu/manifestation/673583
"Higgins, Jack",Ima a terroristáért,Krimi H69,Szent István Társ.,1989,http://mokka.hu/mokka/record/MOKKAZ0003251288
"Hildebrand, Dietrich v.",Liturgia és egyéniség,Lit. H70,Szociális Missziótársulat,1941,http://tinyurl.com/bnme4ou
"Hildebrand, Dietrich von",Átalakulásunk Krisztusban,Lelk. H70,Szent István Társ.,1991,http://nektar.oszk.hu/hu/manifestation/13305
"Hilton, James","Kék hold völgye, A",H70,Athenaeum,1944,http://nektar.oszk.hu/hu/manifestation/2947532
Hirata Shogo,Piroska és a farkas,Ifj. H70,Pesti Szalon,1993,http://mokka.hu/mokka/record/MOKKAZ0006308721
Hirschler József,"Szentkeresztút egyháztörténeti és egyházművészeti szempontból, A",Műv. H70,Erdélyi Tudósító,1927,http://tinyurl.com/8yotznp
Hittani Szent Kongregáció,Nyilatkozat az Egyházról szóló katolikus tanításnak…,Egyh. dok. Hittani Kongr.,Szent István Társ.,1973,http://tinyurl.com/7zzthzl
Hittani Szent Kongregáció,Fatima üzenete. A 3. fatimai titok dokumentumai és a Hittani Kongregáció kommentárja,Egyh. dok. Hittani Kongr.,Szent István Társ.,2000,http://mokka.hu/mokka/record/MOKKAZ0006396577
"Hitzbleck, Erich","Istenhit logikája, Az",Katek. V96,Evangéliumi,1990 u.,http://tinyurl.com/bud6gz2
Hóka Imre,Ünnepi harangszó,Homil. H75,Szent István Társ.,1934,http://mokka.hu/mokka/record/MOKKAI0009404291
Holdas Sándor - Kapocsy György,Állatkertjeink lakói,Term. H75,Natura,1987,http://mokka.hu/mokka/record/MOKKAZ0006271348
"Holzner, Josef",Szent Pál : Az apostol élete és levelei,"Életr. Pál, Szt apostol",Szent István Társ.,1982,http://nektar.oszk.hu/hu/manifestation/673062
"Hood, Sinclair","Minoszi Kréta, A",Tört. H80,Gondolat,1983,http://mokka.hu/mokka/record/MOKKAS0002467062
Horváth Cyrill,"Magyar irodalom története, A I.",H85,Athenaeum,1899,http://nektar.oszk.hu/hu/manifestation/1561111
Horváth Loránd (szerk.),Szent szonettek,Vers Sz61,Kálvin,1994,http://mokka.hu/mokka/record/MOKKAS0001497222
Horváth Mihály,"Magyarok története, A",Tört. H90,Franklin,1887,http://mokka.hu/mokka/record/MOKKAZ0004552687
Horváth Richárd,Jelenlétünk a világban ,Lelk. H91,Ecclesia,1968,http://tinyurl.com/c5dn8fk
"Hughes, Richard",Fából való pásztorlányka,H94,Európa,1978,http://mokka.hu/mokka/record/MOKKAS0003491124
"Hugo, Victor","Nevető ember, A ",H94,Európa,1962,http://mokka.hu/mokka/record/MOKKAS0000485783
"Hugo, Victor","Tenger munkásai, A",H94,Európa,1961,http://mokka.hu/mokka/record/MOKKAS0000482914
"Hugo, Victor","Nyomorultak, A 2. köt.",H94,Európa,1960,http://mokka.hu/mokka/record/MOKKAS0000480650
"Hugo, Victor","Párizsi Notre-Dame, A III.",Olcsó H94,Szépirodalmi,1957,http://mokka.hu/mokka/record/MOKKAS0000443081
"Hummer, Franz",Medjugorje,Egyhtört. M50,Ecclesia,1988,http://nektar.oszk.hu/hu/manifestation/673890
"Hünermann, Wilhelm",Lángoló tűz. X. Pius pápa élete,"Életr. Pius, X., Szt",Szent István Társ.,1986,http://mokka.hu/mokka/record/MOKKAS0002310681
"Hunt, John","Mount Everest meghódítása, A",Földr. H95,Gondolat,1963,http://mokka.hu/mokka/record/MOKKAS0000549253
Huonder Antal SJ,"Mester lábainál, A. Rövid elmélkedések papok számára",Elmélk. H96,Szent István Társ.,1923,http://tinyurl.com/buaovz4
"Hurdle, J. Frank","Vidéki orvos egészségügyi kézikönyve, Egy",Eü. H97,Top Trading,1999,http://mokka.hu/mokka/record/MOKKAW0005319299
"Hutchinson, Ray Coryton",Testamentum,H98,Singer és Wolfner,1940,http://nektar.oszk.hu/hu/manifestation/1603133
"Ibsen, Henrik",Henrik Ibsen válogatott drámái I-II.,Szính. I11,Európa,1959,http://mokka.hu/mokka/record/MOKKAS0000477031
Ignácz Rózsa,Torockói gyász,Ifj. I19,Móra,1959,http://mokka.hu/mokka/record/MOKKAS0003467493
Ignácz Rózsa,Torockói gyász,Ifj. I19,Móra,1964,http://mokka.hu/mokka/record/MOKKAS0000489956
Illés Béla,Kárpáti rapszódia,I27,Szikra,1950,http://mokka.hu/mokka/record/MOKKAS0000757396
"Illsung, Jacob SJ",Verba vitae aeternae. Tom. I.,Bibl. I35,"Manz, Regensburg",1901,http://tinyurl.com/76bftdf
Illyés Gyula,Szíves kalauz. Útirajzok,I39,Szépirodalmi,1974,http://nektar.oszk.hu/hu/manifestation/1268449
Illyés Gyula,Táviratok. Versek,Vers I39,Szépirodalmi,1982,http://mokka.hu/mokka/record/MOKKAZ0006261001
Illyés Gyula,Közügy. Versek,Vers I39,Szépirodalmi,1981,http://mokka.hu/mokka/record/MOKKAZ0006260849
Illyés Gyula,Mert szemben ülsz velem. Vál. Versek,Vers I39,Helikon,1982,http://mokka.hu/mokka/record/MOKKAZ0006219556
Issekutz Béla,Gyógyszertan és gyógyítás 2-3. köt.,Eü. I77,Medicina,1959,http://mokka.hu/mokka/record/MOKKAZ0004962737
Istentiszteleti Kongregáció,Instructio ad exsecutionem constitutionis de sacra liturgia recte ordinandam,Egyh. dok. Istentiszteleti Kongr.,Edizioni Liturgiche Roma,1964,http://gateway-bayern.de/BV021623292
Ivasivka Mátyás,Cserkészek játékoskönyve,Ifj. I98,Márton Áron,1991,http://mokka.hu/mokka/record/MOKKAZ0006240130
Jablonkay Gábor SJ,Loyolai Szent Ignác Jézus-Társasága alapítójának élete és működése I-II.,"Életr. Ignác, Loyolai Szt",Pallas,1921,http://mokka.hu/mokka/record/MOKKAZ0003525220
Jacobus de Voragine,Arany Legenda,Életr. Vegyes,Junior,1990,http://mokka.hu/mokka/record/MOKKAS0003790725
"János Pál, II. pápa (Karol Wojtyła)",Incarnationis mysterium bullája a 2000. év nagy jubileumáról,"Egyh. dok. János Pál, II.",Szent István Társ.,1999,http://nektar.oszk.hu/hu/manifestation/358004
"János Pál, II. pápa (Karol Wojtyła)",Ecclesia in Europa kezdetű szinodus utáni apostoli buzdítása az Egyházról Európában,"Egyh. dok. János Pál, II.",Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAZ0006473522
"János Pál, II. pápa (Karol Wojtyła)",Ecclesia de Eucharistia kezdetű enciklikája az Eucharisztia és az Egyház kapcsolatáról,"Egyh. dok. János Pál, II.",Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAZ0006473328
"János Pál, II. pápa (Karol Wojtyła)",Apostoli útjai és üzenetei 2002-ben,"Egyh. dok. János Pál, II.",Concordantia 2000 Alapítvány,2003?,http://mokka.hu/mokka/record/MOKKAZ0006456663
"János Pál, II. pápa (Karol Wojtyła)",Lelkipásztori látogatása Kazahsztánban és Örményországban 2001. szept. 22-27.,"Egyh. dok. János Pál, II.",Szent István Társ.,2001,http://mokka.hu/mokka/record/MOKKAZ0006455685
"János Pál, II. pápa (Karol Wojtyła)","Levele a Családokhoz 1994-ben, a Család Évében","Egyh. dok. János Pál, II.",Szent István Társ.,1994,http://mokka.hu/mokka/record/MOKKAZ0006325076
"János Pál, II. pápa (Karol Wojtyła)",Apostoli levele a világ ifjúságához a Nemzetközi Ifjúsági Év alkalmából,"Egyh. dok. János Pál, II.",Szent István Társ.,1985,http://mokka.hu/mokka/record/MOKKAZ0004387081
"János Pál, II. pápa (Karol Wojtyła)",Veritatis splendor kezdetű enciklikája az Egyház erkölcstanának néhány alapvető kérdéséről,"Egyh. dok. János Pál, II.",Szent István Társ.,1994,http://mokka.hu/mokka/record/MOKKAZ0004294961
"János Pál, II. pápa (Karol Wojtyła)",Ut unum sint kezdetű enciklikája az ökumenikus törekvésekről,"Egyh. dok. János Pál, II.",Szent István Társ.,1996,http://mokka.hu/mokka/record/MOKKAZ0004254284
"János Pál, II. pápa (Karol Wojtyła)",Fides et ratio kezdetű enciklikája a hit és az ész kapcsolatának természetéről,"Egyh. dok. János Pál, II.",Szent István Társ.,1999,http://mokka.hu/mokka/record/MOKKAZ0004076685
"János Pál, II. pápa (Karol Wojtyła)",Tertio millenio adveniente kezdetű apostoli levele a harmadik évezred közeledtével 3x,"Egyh. dok. János Pál, II.",Szent István Társ.,1995,http://mokka.hu/mokka/record/MOKKAZ0003832938
"János Pál, II. pápa (Karol Wojtyła)",Lelkipásztori látogatása Ukrajnában 2001. jún. 23-27.,"Egyh. dok. János Pál, II.",Szent István Társ.,2001,http://mokka.hu/mokka/record/MOKKAZ0003717449
"János Pál, II. pápa (Karol Wojtyła)",Pastores gregis kezdetű apostoli buzdítása a püspökről,"Egyh. dok. János Pál, II.",Szent István Társ.,2004,http://mokka.hu/mokka/record/MOKKAS0003834004
"János Pál, II. pápa (Karol Wojtyła)",Dies Domini kezdetű apostoli levele a vasárnap megszenteléséről,"Egyh. dok. János Pál, II.",Szent István Társ.,1998,http://mokka.hu/mokka/record/MOKKAS0003305264
"János Pál, II. pápa (Karol Wojtyła)","Szent Pál apostol nyomában. II. János Pál pápa beszédei Görögországban, Szíriában és Málta szigetén","Egyh. dok. János Pál, II.",Szent István Társ.,2001,http://mokka.hu/mokka/record/MOKKAN0004126945
"János, Keresztes Szent (Juan de la Cruz)","Lobogó istenszeretet, azaz: Keresztes Szent János kisebb művei",Lelk. J47,Kármelita Rend,1991,http://tinyurl.com/bskstby
"János, Keresztes Szent (Juan de la Cruz)","Lélek éneke, A",Vers J38,Helikon,1988,http://mokka.hu/mokka/record/MOKKAS0001491976
"János, Keresztes Szent (Juan de la Cruz)","Lobogó istenszeretet, azaz: Keresztes Szent János kisebb művei",Lelk. J47,Kármelita Atyák Keszthelyi Rendháza,1944,http://mokka.hu/mokka/record/MOKKAI0009048502
"János, XXIII. Pápa (Giuseppe Roncalli)","Lélek naplója, Egy","Életr. János, XXIII., B.",Ecclesia,1972,http://nektar.oszk.hu/hu/manifestation/1263034
Jánossy Béla (átdolg.),Liziői Kis Szent Teréz rózsaesője képekben és versekben,"Életr. Teréz, Lisieux-i Szt","Szent Bonaventura, Kolozsvár",1926,http://nektar.oszk.hu/hu/manifestation/2974107
Jánossy Gábor (szerk.),Rózsafüzér-imakönyv : szentolvasók rövid ismertetésekkel és ének javaslatokkal,Ima R91,Stella Maris Alapítvány,2004,http://nektar.oszk.hu/hu/manifestation/2545680
Jehlicska F. Rezső,Erkölcsi és társadalmi jólét. Társadalmi etika,Morál. J56,Szent István Társ.,1916,http://mokka.hu/mokka/record/MOKKAS0001396025
Jékely Zoltán,Felséges barátom,Olcsó J56,Magvető,1955,http://mokka.hu/mokka/record/MOKKAZ0004729879
Jelenits István,Betű és lélek (dedikált),Bibl. J57,Szent István Társ.,1994,http://mokka.hu/mokka/record/MOKKAZ0006323405
"Jeromos, Szent","""Nehéz az emberi léleknek nem szeretni"" : A keresztény életről, irodalomról és tudományról",Lelk. H69,Helikon,1991,http://nektar.oszk.hu/hu/manifestation/788142
Jeszenszky Zsigmond,Életimakönyvem,Ima J62,Szent István Társ.,1999,http://mokka.hu/mokka/record/MOKKAZ0006388479
Jókai Anna,"Feladat, A",J67,Szépirodalmi,1977,http://mokka.hu/mokka/record/MOKKAZ0003958382
Jókai Anna,Tartozik és követel,J67,Szépirodalmi,1970,http://mokka.hu/mokka/record/MOKKAS0000499317
Jókai Mór,Dekameron I.,J68,Révai,1908,http://nektar.oszk.hu/hu/manifestation/3236299
Jókai Mór,Egy az Isten II.,J68,Révai,1909,http://nektar.oszk.hu/hu/manifestation/3053463
Jókai Mór,"Három márványfej, A",J68,Révai,1913,http://nektar.oszk.hu/hu/manifestation/3051681
Jókai Mór,Erdélyi képek,J68,Révai,1909,http://nektar.oszk.hu/hu/manifestation/2818763
Jókai Mór,"Jövő század regénye, A",J68,Kalligram,1993,http://mokka.hu/mokka/record/MOKKAZ0006423948
Jókai Mór,Színművek I-III.,Szính. J68,Révai,1910,http://mokka.hu/mokka/record/MOKKAZ0004161133
Jókai Mór,Fekete gyémántok I-II.,J68,Szépirodalmi,1958,http://mokka.hu/mokka/record/MOKKAW0005383281
Jókai Mór,"Magyar nábob, Egy",J68,Szépirodalmi,1959,http://mokka.hu/mokka/record/MOKKAS0003806284
Jókai Mór,Kárpáthy Zoltán,J68,Szépirodalmi,1959,http://mokka.hu/mokka/record/MOKKAS0000610507
Jókai Mór,"Kiskirályok, A I-II.",J68,Akadémiai,1968,http://mokka.hu/mokka/record/MOKKAS0000494960
Jókai Mór,Erdély aranykora,J68,Szépirodalmi,1985,http://mokka.hu/mokka/record/MOKKAS0000493021
Jókai Mór,"Új földesúr, Az",J68,Szépirodalmi,1964,http://mokka.hu/mokka/record/MOKKAS0000489897
Jókai Mór,"Aranyember, Az",J68,Szépirodalmi,1963,http://mokka.hu/mokka/record/MOKKAS0000486104
Jókai Mór,Nincsen ördög. Eget vívó aszonyszív,J68,Szépirodalmi,1962,http://mokka.hu/mokka/record/MOKKAS0000485751
Jókai Mór,Rab Ráby,J68,Szépirodalmi,1961,http://mokka.hu/mokka/record/MOKKAS0000482524
Jókai Mór,"Elátkozott család. Az; Barátfalvi lévita, A",J68,Szépirodalmi,1961,http://mokka.hu/mokka/record/MOKKAS0000482198
Jókai Mór,Akik kétszer halnak meg,J68,Szépirodalmi,1961,http://mokka.hu/mokka/record/MOKKAS0000481662
Jókai Mór,Egy az Isten,J68,Szépirodalmi,1960,http://mokka.hu/mokka/record/MOKKAS0000478348
Jókai Mór,"Kőszívű ember fiai, A",J68,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0000464438
Jókai Mór,"Lőcsei fehér asszony, A",J68,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0000463367
Jókai Mór,"Élet komédiásai, Az",J68,Szépirodalmi,1954,http://mokka.hu/mokka/record/MOKKAS0000462322
Jókai Mór,Törökvilág Magyarországon,J68,Szépirodalmi,1954,http://mokka.hu/mokka/record/MOKKAS0000461516
Jókai Mór,"Hirhedett kalandor a tizenhetedik századból, Egy",Olcsó J68,Szépirodalmi,1954,http://mokka.hu/mokka/record/MOKKAI0008436581
"Joyce, James",Ulysses,J81,Európa,1974,http://mokka.hu/mokka/record/MOKKAZ0003348025
Kácsor László,"Folyók élni akarnak, A",Term. K10,Gondolat,1990,http://mokka.hu/mokka/record/MOKKAN0004697665
Kalász Vilmos (összeáll.),Megváltásunk. Temetési beszédek,Homil. M50,Élet,1990,http://tinyurl.com/d8rkdxf
Kalász Vilmos (összeáll.),Megváltásunk. Keresztelési beszédek,Homil. M50,Élet,1989,http://tinyurl.com/cmgmba3
Kalász Vilmos (összeáll.),"Család, ahol otthon vagyunk",Elmélk. C36,Élet,1989,http://www.mokka.hu/mokka/record/MOKKAS0000667468
Kalász Vilmos (összeáll.),"Család, ahol otthon vagyunk",Elmélk. C36,Élet,1989,http://mokka.hu/mokka/record/MOKKAS0000667468
Káldi György SJ (ford.),Újszövetségi Szentírás : a Vulgata szerint,Bibl. U46,Szent István Társ.,1928,http://tinyurl.com/lmvecsc
Káldi György SJ (ford.),"Úr Jézus Krisztus négy evangéliuma és az apostolok cselekedetei, Az",Bibl. U74,Szent István Társ.,1904,http://mokka.hu/mokka/record/MOKKAI0009389767
Kálóczy Endre,Balladák és történetek,Vers K13,szerzői,1989,http://mokka.hu/mokka/record/MOKKAZ0004927182
Kamarás István - Varga Csaba (szerk.),"Szerelemről - komolyan, A. Tanulmányok",Fil. Sz73,Gondolat,1985,http://mokka.hu/mokka/record/MOKKAZ0006275242
Kampis Antal,Feldebrő,Műv. Műemlékeink K14,Képzőművészeti Alap,1955,http://mokka.hu/mokka/record/MOKKAS0000464891
Kankowszky Tamás (összeáll.),Magyar művészfotók,Műv. M14,Vajna,1946,http://mokka.hu/mokka/record/MOKKAZ0004414035
"Kant, Immanuel","Vallás a puszta ész határain belül és más írások, A",Fil. K14,Gondolat,1980,http://mokka.hu/mokka/record/MOKKAZ0006274734
Karinthy Ferenc,Epepe,K19,Magvető,1975,http://mokka.hu/mokka/record/MOKKAS0000513264
Karinthy Frigyes,Humoreszkek,Olcsó K19,Magvető,1959,http://mokka.hu/mokka/record/MOKKAS0000444266
Károli Gáspár (ford.),Szent Biblia azaz: Istennek Ó és Új Testamentomában foglaltatott egész Szent írás,Bibl. Sz61,Brit és Külföldi Biblia-Társulat,1918,http://nektar.oszk.hu/hu/manifestation/3250706
Kárpáti Sándor OJD,Hogyan gyónjak? A kiengesztelődés szentsége,Szentség Gyónás,szerzői,2007,http://mokka.hu/mokka/record/MOKKAI0008419175
Katolikus Nevelési Kongregáció,Irányelvek az Egyház társadalmi tanításának tanulmányozásához és oktatásához a papképzésben,Egyh. dok. Nevelési Kongr.,Szent István Társ.,1992?,http://mokka.hu/mokka/record/MOKKAI0008930003
Katona Ilona,Virraszt a lélek,K25,Christianus,1991,http://mokka.hu/mokka/record/MOKKAZ0006278391
Katona Puszta Sándor,Líra a művészetben,Műv. K27,szerzői,1940,http://mokka.hu/mokka/record/MOKKAZ0004345331
Kausz József (összegyűjt.),Esküvői beszédek,Homil. K28,Kapisztrán ny.,1933,http://mokka.hu/mokka/record/MOKKAS0000823509
"Kazakov, Jurij",Északi napló,Földr. K28,Gondolat,1977,http://mokka.hu/mokka/record/MOKKAZ0006274309
Kecskés Pál,"Bölcselet története, A",Fil. K29,Szent István Társ.,1981,http://mokka.hu/mokka/record/MOKKAZ0006278138
"Keller, Gottfried",Falusi Romeo és Júlia és más elbeszélések,Olcsó K33,Szépirodalmi,1956,http://mokka.hu/mokka/record/MOKKAI0008377638
"Kelly, Matthew",Így szól az Úr!,Lelk. K33,Marana Tha 2000,1995,http://nektar.oszk.hu/hu/manifestation/140004
Kemény Zsigmond,"Rajongók, A I.",K36,Est - Pesti Napló,1934,http://nektar.oszk.hu/hu/manifestation/3311938
Kempf József,Odysseus kalandozásai,Ifj. K36,Lampel,1898,http://mokka.hu/mokka/record/MOKKAI0009388553
Kempis Tamás,Krisztus követése,Lelk. K36,Kármelita Rendház,1940,http://nektar.oszk.hu/hu/manifestation/1608607
"Kempler, Kurt","Gyógyszerek története, A",Eü. K36,Gondolat,1964,http://mokka.hu/mokka/record/MOKKAZ0003686175
Kerekesházy József,"Perzsa futár, A",Ifj. K38,Királyi Magyar Egyetemi Nyomda,1942,http://nektar.oszk.hu/hu/manifestation/3465759
Kerékgyártó Árpád,Magyarország emléknapjai ezeréves történetében ,Tört. K39,Lauffer,1882,http://mokka.hu/mokka/record/MOKKAS0002366973
"Kerer, Xav. Ferenc","Nyelv iskolája, A",Lelk. K39,"Szalézi Művek, Rákospalota",1932,http://mokka.hu/mokka/record/MOKKAS0000835298
Kérészy Zoltán,Katholikus egyházi jog I-IV.,Jog K40,Danubia,1927,http://mokka.hu/mokka/record/MOKKAN0003998605
Kertész Mihály,"Üstökös, Az",Olcsó K42,Tolnai,1928,http://nektar.oszk.hu/hu/manifestation/3208985
Keszthelyi Ferenc,Jézus élete. Szentírási szemelvények,Ifj. K43,Ecclesia,1985,http://nektar.oszk.hu/hu/manifestation/673987
Kézai Béla,"Utolsó nap, Az",K44,Révai,1940,http://mokka.hu/mokka/record/MOKKAS0003742259
Kincses és Somogyi OFM,"Tre Fontane-i barlang csodálatos krónikája, A",Egyhtört. K46,"Aldina Ny., Róma",1967,http://nektar.oszk.hu/hu/manifestation/1380997
Kindelmann Győző,Akik látták Máriát,Egyhtört. K46,Aggiornamento,1990,http://mokka.hu/mokka/record/MOKKAZ0006215125
Kindelmann-né Szántó Erzsébet,"Szűzanya szeplőtelen szívének szeretetlángja, A : Lelki napló, 1961-1981",Lelk. K46,Szabó E.,1989,http://nektar.oszk.hu/hu/manifestation/677340
"Kipling, Rudyard","Dzsungel könyve, A",Ifj. K46,Ifjúsági,1954,http://mokka.hu/mokka/record/MOKKAS0001900838
"Kippley, John és Sheila","Természetes családtervezés művészete, A",Eü. K46,Szent István Társ.,1986,http://mokka.hu/mokka/record/MOKKAZ0006278299
"Kippley, John és Sheila","Természetes családtervezés művészete, A",Eü. K46,Szent István Társ.,1986,http://mokka.hu/mokka/record/MOKKAZ0006278299
Király Ernő,"Keresztény élethivatás, A. Keresztény élet az erkölcsteológia fényében",Morál. K47,Szent István Társ.,1982,http://mokka.hu/mokka/record/MOKKAZ0006278167
"Kirschbaum, Engelbert SJ","Apostolfejedelmek sírjai, Az. Szent Péter és Szent Pál Rómában",Műv. K48,Szent István Társ.,1987,http://mokka.hu/mokka/record/MOKKAZ0006278318
"Kirst, Hans Hellmut",Igazságra ítélve,Krimi K48,Magvető,1974,http://mokka.hu/mokka/record/MOKKAS0000511061
Kis Tódor,1000 vicc a javából,Antol. K49,Gondolat,1973,http://mokka.hu/mokka/record/MOKKAS0000508496
"Kisch, Egon Erwin",Ugrás a túlsó féltekére,Olcsó K49,Szikra,1956,http://mokka.hu/mokka/record/MOKKAS0000442350
Kiss Antal,Kapitány és a többiek,Ifj. K52,Ifjúsági,1955,http://mokka.hu/mokka/record/MOKKAS0000464728
Kiss Dezső,Költemények két kötetben I. Káprázatok; II. Az élet tengerén,Vers K52,Vajna,1934,http://mokka.hu/mokka/record/bibMOK00443161
Kiss Mária Hortensia,Tűzpróbára tétetett,Életr. Kószó Veronika,szerzői,1985,http://mokka.hu/mokka/record/MOKKAZ0006285598
Kiss Mária Hortensia,Új idők apostola. A stigmatizált Galgóczy Erzsébet,Életr. Galgóczy Erzsébet,szerzői,1989,http://mokka.hu/mokka/record/MOKKAZ0006279766
Klemm Nándor,Csak eszköz vagyok... : Dr. Batthyány-Strattmann László élete,Életr. Batthyány-Strattmann,Ecclesia,1987,http://nektar.oszk.hu/hu/manifestation/673865
Klug Ignác,Vasárnapi könyv,Homil. K59,Szent István Társ.,1927,http://mokka.hu/mokka/record/MOKKAS0000791094
Kodolányi János,Boldog Margit,K63,Magvető,1982,http://nektar.oszk.hu/hu/manifestation/655259
Kodolányi János,Én vagyok,K63,Magvető,1984,http://nektar.oszk.hu/hu/manifestation/619945
Kodolányi János,Istenek,K63,Athenaeum,1941,http://nektar.oszk.hu/hu/manifestation/3468148
Kodolányi János,Julianus barát I-II.,K63,Athenaeum,1941,http://nektar.oszk.hu/hu/manifestation/3443231
Kodolányi János,Boldog Margit,K63,Magvető,1976,http://mokka.hu/mokka/record/MOKKAZ0006272301
Kodolányi János,Vízválasztó,K63,Magvető,1960,http://mokka.hu/mokka/record/MOKKAS0000478634
Kókai Benedek,"Kis Krisztus atyafiság könyve, melyben a hivek a ... keresztény kötelességekre, lelki tudományokra, szent erkölcsökre és jóságos cselekedetkre taníttatnak",Ima K49,Rózsa,1897,http://nektar.oszk.hu/hu/manifestation/3166730
Kolos Marcell,Arion lantján. 2500 év európai költészetéből. [Műfordítások],Vers K64,Veritas,1944,http://mokka.hu/mokka/record/MOKKAZ0004454688
Kolozsvári Grandpierre Emil,"Nagy ember, A",Olcsó K65,Magvető,1956,http://mokka.hu/mokka/record/MOKKAS0000442403
Kolozsvári Grandpierre Emil,Elmés mulatságok. Anekdoták,Olcsó K65,Szabadság,1956,http://mokka.hu/mokka/record/MOKKAI0008377999
Komjáthi-Schwartz Elemér,"Jézuska jászolbahelyezése karácsony szent éjjelén, A",Ima K67,,1948,http://nektar.oszk.hu/hu/manifestation/2974791
Komlós Pálné (összeáll.),Földrajzi statisztikai zsebkönyv,Földr. F85,Tankönyvkiadó - Statisztikai,1972,http://mokka.hu/mokka/record/MOKKAS0000506724
Koncsek László,Bibliai földeken,Földr. K68,Gondolat,1964,http://mokka.hu/mokka/record/MOKKAS0000550330
Koncz Lajos,"Mi Istenünk, A",Dogma K68,Szent István Társ.,1978,http://mokka.hu/mokka/record/MOKKAZ0006278096
Kondor Lajos,Századunk reménycsillaga Fatima,Lelk. K68,Postulação,1989,http://nektar.oszk.hu/hu/manifestation/2839128
"König, Friedhelm",Nincs különbség…,Katek. V94,Primo-Evangéliumi,1989,http://mokka.hu/mokka/record/MOKKAZ0006238999
Kopper László,"Daganatok áttétképzése, A",Eü. K69,Medicina,1985,http://mokka.hu/mokka/record/MOKKAZ0006221547
Korda István,"Nagy út, A. Kőrösi Csoma Sándor életregénye",Életr. Kőrösi Csoma,Dacia,1984,http://mokka.hu/mokka/record/MOKKAS0000642533
Kornis Gyula,"Élő Tisza István, Az",Életr. Tisza István,Franklin,1937,http://mokka.hu/mokka/record/MOKKAS0000802824
Korompai József,"Örök élet érettségijén, Az. Egy nagybeteg gondolatai",Lelk. K71,Szent István Társ.,1934,http://mokka.hu/mokka/record/MOKKAI0009394038
Koroncz László (szerk.),"Szeretetben, boldogan. Felkészülés a keresztény házasságra",Szentség Házasság,Szent István Társ.,1980,http://mokka.hu/mokka/record/MOKKAZ0006224885
Kósa János,Snukó elindul a grundról. Ifjúsági regény,Ifj. K72,Dante,1944,http://mokka.hu/mokka/record/MOKKAI0009124721
Koszter Atya (Koszterszitz József),Mesélnek a kulisszák,Ifj. K74,Magyar Cserkészszövetség,1928,http://mokka.hu/mokka/record/MOKKAI0009418446
Koszter Atya (Koszterszitz József),Kamaszok,Ifj. K74,Szent István Társ.,1941,http://mokka.hu/mokka/record/MOKKAI0009342637
Koszterszitz József,Viharzóna. Élettani és lélektani iránymutatás,Ifj. K74,Szent István Társ.,1939,http://mokka.hu/mokka/record/MOKKAS0000830225
Kosztolányi Dezső,Aranysárkány,K74,Székely Egyetemi és Főiskolai Hallgatók Egyesülete,1940,http://nektar.oszk.hu/hu/manifestation/3281403
Kosztolányi Dezső,Kosztolányi Dezső összegyűjtött versei II.,Vers K74,Szépirodalmi,1962,http://mokka.hu/mokka/record/MOKKAS0000485660
Kosztolányi Dezső,Kosztolányi Dezső válogatott novellái,K74,Szépirodalmi,1954,http://mokka.hu/mokka/record/MOKKAS0000462241
Kovács K. Zoltán,"Kereszténydemokrácia szellemi gyökerei, A",Tört. K79,Barankovics István Alapítvány,1994,http://www.mokka.hu/web/guest/record/-/record/MOKKAZ00037582
Kővári Károly,Egész Amerika pátrónája: a Guadalupei Szűz Mária,Egyhtört. K91,Vallás és Élet (Hamilton),1982,http://nektar.oszk.hu/hu/manifestation/1449631
